date,state,fips,cum_cases,cum_deaths,cases,deaths,alpha_code
2020-01-21,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-22,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-23,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-24,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-25,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-26,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-27,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-28,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-29,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-30,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-01-31,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-01,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-02,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-03,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-04,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-05,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-06,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-07,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-08,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-09,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-10,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-11,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-12,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-13,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-14,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-15,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-16,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-17,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-18,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-19,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-20,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-21,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-22,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-23,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-24,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-25,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-26,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-27,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-28,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-02-29,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-01,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-02,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-03,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-04,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-05,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-06,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-07,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-08,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-09,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-10,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-11,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-12,Alabama,01,0.0,0.0,0.0,0.0,AL
2020-03-13,Alabama,01,6.0,0.0,6.0,0.0,AL
2020-03-14,Alabama,01,12.0,0.0,6.0,0.0,AL
2020-03-15,Alabama,01,23.0,0.0,11.0,0.0,AL
2020-03-16,Alabama,01,29.0,0.0,6.0,0.0,AL
2020-03-17,Alabama,01,39.0,0.0,10.0,0.0,AL
2020-03-18,Alabama,01,51.0,0.0,12.0,0.0,AL
2020-03-19,Alabama,01,78.0,0.0,27.0,0.0,AL
2020-03-20,Alabama,01,106.0,0.0,28.0,0.0,AL
2020-03-21,Alabama,01,131.0,0.0,25.0,0.0,AL
2020-03-22,Alabama,01,157.0,0.0,26.0,0.0,AL
2020-03-23,Alabama,01,196.0,0.0,39.0,0.0,AL
2020-03-24,Alabama,01,242.0,0.0,46.0,0.0,AL
2020-03-25,Alabama,01,386.0,1.0,144.0,1.0,AL
2020-03-26,Alabama,01,538.0,3.0,152.0,2.0,AL
2020-03-27,Alabama,01,639.0,4.0,101.0,1.0,AL
2020-03-28,Alabama,01,720.0,4.0,81.0,0.0,AL
2020-03-29,Alabama,01,830.0,5.0,110.0,1.0,AL
2020-03-30,Alabama,01,947.0,11.0,117.0,6.0,AL
2020-03-31,Alabama,01,999.0,13.0,52.0,2.0,AL
2020-04-01,Alabama,01,1106.0,28.0,107.0,15.0,AL
2020-04-02,Alabama,01,1270.0,32.0,164.0,4.0,AL
2020-04-03,Alabama,01,1535.0,38.0,265.0,6.0,AL
2020-04-04,Alabama,01,1632.0,44.0,97.0,6.0,AL
2020-04-05,Alabama,01,1840.0,45.0,208.0,1.0,AL
2020-04-06,Alabama,01,2005.0,53.0,165.0,8.0,AL
2020-04-07,Alabama,01,2197.0,64.0,192.0,11.0,AL
2020-04-08,Alabama,01,2498.0,67.0,301.0,3.0,AL
2020-04-09,Alabama,01,2838.0,78.0,340.0,11.0,AL
2020-04-10,Alabama,01,3008.0,80.0,170.0,2.0,AL
2020-04-11,Alabama,01,3262.0,93.0,254.0,13.0,AL
2020-04-12,Alabama,01,3583.0,93.0,321.0,0.0,AL
2020-04-13,Alabama,01,3805.0,104.0,222.0,11.0,AL
2020-04-14,Alabama,01,3953.0,114.0,148.0,10.0,AL
2020-04-15,Alabama,01,4241.0,123.0,288.0,9.0,AL
2020-04-16,Alabama,01,4404.0,137.0,163.0,14.0,AL
2020-04-17,Alabama,01,4572.0,151.0,168.0,14.0,AL
2020-04-18,Alabama,01,4723.0,147.0,151.0,-4.0,AL
2020-04-19,Alabama,01,4903.0,160.0,180.0,13.0,AL
2020-04-20,Alabama,01,5078.0,164.0,175.0,4.0,AL
2020-04-21,Alabama,01,5327.0,186.0,249.0,22.0,AL
2020-04-22,Alabama,01,5610.0,201.0,283.0,15.0,AL
2020-04-23,Alabama,01,5832.0,197.0,222.0,-4.0,AL
2020-04-24,Alabama,01,6026.0,209.0,194.0,12.0,AL
2020-04-25,Alabama,01,6213.0,213.0,187.0,4.0,AL
2020-04-26,Alabama,01,6421.0,219.0,208.0,6.0,AL
2020-04-27,Alabama,01,6539.0,228.0,118.0,9.0,AL
2020-04-28,Alabama,01,6750.0,242.0,211.0,14.0,AL
2020-04-29,Alabama,01,6925.0,262.0,175.0,20.0,AL
2020-04-30,Alabama,01,7068.0,272.0,143.0,10.0,AL
2020-05-01,Alabama,01,7294.0,289.0,226.0,17.0,AL
2020-05-02,Alabama,01,7611.0,288.0,317.0,-1.0,AL
2020-05-03,Alabama,01,7888.0,290.0,277.0,2.0,AL
2020-05-04,Alabama,01,8112.0,298.0,224.0,8.0,AL
2020-05-05,Alabama,01,8437.0,315.0,325.0,17.0,AL
2020-05-06,Alabama,01,8691.0,343.0,254.0,28.0,AL
2020-05-07,Alabama,01,9046.0,369.0,355.0,26.0,AL
2020-05-08,Alabama,01,9385.0,383.0,339.0,14.0,AL
2020-05-09,Alabama,01,9668.0,390.0,283.0,7.0,AL
2020-05-10,Alabama,01,9889.0,393.0,221.0,3.0,AL
2020-05-11,Alabama,01,10164.0,403.0,275.0,10.0,AL
2020-05-12,Alabama,01,10464.0,435.0,300.0,32.0,AL
2020-05-13,Alabama,01,10700.0,450.0,236.0,15.0,AL
2020-05-14,Alabama,01,11101.0,473.0,401.0,23.0,AL
2020-05-15,Alabama,01,11373.0,483.0,272.0,10.0,AL
2020-05-16,Alabama,01,11674.0,485.0,301.0,2.0,AL
2020-05-17,Alabama,01,11771.0,488.0,97.0,3.0,AL
2020-05-18,Alabama,01,12086.0,489.0,315.0,1.0,AL
2020-05-19,Alabama,01,12376.0,504.0,290.0,15.0,AL
2020-05-20,Alabama,01,13052.0,522.0,676.0,18.0,AL
2020-05-21,Alabama,01,13414.0,529.0,362.0,7.0,AL
2020-05-22,Alabama,01,13670.0,541.0,256.0,12.0,AL
2020-05-23,Alabama,01,14149.0,549.0,479.0,8.0,AL
2020-05-24,Alabama,01,14478.0,551.0,329.0,2.0,AL
2020-01-21,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-22,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-23,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-24,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-25,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-26,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-27,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-28,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-29,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-30,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-01-31,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-01,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-02,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-03,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-04,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-05,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-06,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-07,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-08,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-09,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-10,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-11,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-12,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-13,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-14,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-15,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-16,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-17,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-18,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-19,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-20,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-21,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-22,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-23,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-24,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-25,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-26,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-27,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-28,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-02-29,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-01,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-02,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-03,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-04,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-05,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-06,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-07,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-08,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-09,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-10,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-11,Alaska,02,0.0,0.0,0.0,0.0,AK
2020-03-12,Alaska,02,1.0,0.0,1.0,0.0,AK
2020-03-13,Alaska,02,1.0,0.0,0.0,0.0,AK
2020-03-14,Alaska,02,1.0,0.0,0.0,0.0,AK
2020-03-15,Alaska,02,1.0,0.0,0.0,0.0,AK
2020-03-16,Alaska,02,3.0,0.0,2.0,0.0,AK
2020-03-17,Alaska,02,6.0,0.0,3.0,0.0,AK
2020-03-18,Alaska,02,9.0,0.0,3.0,0.0,AK
2020-03-19,Alaska,02,12.0,0.0,3.0,0.0,AK
2020-03-20,Alaska,02,14.0,0.0,2.0,0.0,AK
2020-03-21,Alaska,02,21.0,0.0,7.0,0.0,AK
2020-03-22,Alaska,02,22.0,0.0,1.0,0.0,AK
2020-03-23,Alaska,02,36.0,0.0,14.0,0.0,AK
2020-03-24,Alaska,02,42.0,0.0,6.0,0.0,AK
2020-03-25,Alaska,02,59.0,0.0,17.0,0.0,AK
2020-03-26,Alaska,02,69.0,0.0,10.0,0.0,AK
2020-03-27,Alaska,02,85.0,1.0,16.0,1.0,AK
2020-03-28,Alaska,02,102.0,1.0,17.0,0.0,AK
2020-03-29,Alaska,02,114.0,1.0,12.0,0.0,AK
2020-03-30,Alaska,02,119.0,2.0,5.0,1.0,AK
2020-03-31,Alaska,02,133.0,2.0,14.0,0.0,AK
2020-04-01,Alaska,02,143.0,2.0,10.0,0.0,AK
2020-04-02,Alaska,02,146.0,2.0,3.0,0.0,AK
2020-04-03,Alaska,02,156.0,2.0,10.0,0.0,AK
2020-04-04,Alaska,02,169.0,3.0,13.0,1.0,AK
2020-04-05,Alaska,02,183.0,4.0,14.0,1.0,AK
2020-04-06,Alaska,02,189.0,4.0,6.0,0.0,AK
2020-04-07,Alaska,02,211.0,4.0,22.0,0.0,AK
2020-04-08,Alaska,02,224.0,5.0,13.0,1.0,AK
2020-04-09,Alaska,02,233.0,5.0,9.0,0.0,AK
2020-04-10,Alaska,02,244.0,5.0,11.0,0.0,AK
2020-04-11,Alaska,02,255.0,6.0,11.0,1.0,AK
2020-04-12,Alaska,02,270.0,6.0,15.0,0.0,AK
2020-04-13,Alaska,02,275.0,6.0,5.0,0.0,AK
2020-04-14,Alaska,02,283.0,7.0,8.0,1.0,AK
2020-04-15,Alaska,02,291.0,7.0,8.0,0.0,AK
2020-04-16,Alaska,02,298.0,7.0,7.0,0.0,AK
2020-04-17,Alaska,02,307.0,7.0,9.0,0.0,AK
2020-04-18,Alaska,02,312.0,7.0,5.0,0.0,AK
2020-04-19,Alaska,02,317.0,7.0,5.0,0.0,AK
2020-04-20,Alaska,02,319.0,7.0,2.0,0.0,AK
2020-04-21,Alaska,02,327.0,7.0,8.0,0.0,AK
2020-04-22,Alaska,02,333.0,7.0,6.0,0.0,AK
2020-04-23,Alaska,02,335.0,7.0,2.0,0.0,AK
2020-04-24,Alaska,02,337.0,7.0,2.0,0.0,AK
2020-04-25,Alaska,02,337.0,7.0,0.0,0.0,AK
2020-04-26,Alaska,02,339.0,7.0,2.0,0.0,AK
2020-04-27,Alaska,02,343.0,7.0,4.0,0.0,AK
2020-04-28,Alaska,02,349.0,7.0,6.0,0.0,AK
2020-04-29,Alaska,02,353.0,7.0,4.0,0.0,AK
2020-04-30,Alaska,02,353.0,7.0,0.0,0.0,AK
2020-05-01,Alaska,02,362.0,7.0,9.0,0.0,AK
2020-05-02,Alaska,02,363.0,7.0,1.0,0.0,AK
2020-05-03,Alaska,02,366.0,7.0,3.0,0.0,AK
2020-05-04,Alaska,02,368.0,7.0,2.0,0.0,AK
2020-05-05,Alaska,02,369.0,7.0,1.0,0.0,AK
2020-05-06,Alaska,02,370.0,8.0,1.0,1.0,AK
2020-05-07,Alaska,02,373.0,8.0,3.0,0.0,AK
2020-05-08,Alaska,02,376.0,8.0,3.0,0.0,AK
2020-05-09,Alaska,02,377.0,8.0,1.0,0.0,AK
2020-05-10,Alaska,02,378.0,8.0,1.0,0.0,AK
2020-05-11,Alaska,02,380.0,8.0,2.0,0.0,AK
2020-05-12,Alaska,02,383.0,8.0,3.0,0.0,AK
2020-05-13,Alaska,02,383.0,8.0,0.0,0.0,AK
2020-05-14,Alaska,02,387.0,8.0,4.0,0.0,AK
2020-05-15,Alaska,02,388.0,8.0,1.0,0.0,AK
2020-05-16,Alaska,02,392.0,8.0,4.0,0.0,AK
2020-05-17,Alaska,02,396.0,8.0,4.0,0.0,AK
2020-05-18,Alaska,02,399.0,8.0,3.0,0.0,AK
2020-05-19,Alaska,02,399.0,8.0,0.0,0.0,AK
2020-05-20,Alaska,02,402.0,8.0,3.0,0.0,AK
2020-05-21,Alaska,02,402.0,8.0,0.0,0.0,AK
2020-05-22,Alaska,02,404.0,8.0,2.0,0.0,AK
2020-05-23,Alaska,02,409.0,8.0,5.0,0.0,AK
2020-05-24,Alaska,02,409.0,8.0,0.0,0.0,AK
2020-01-21,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-22,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-23,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-24,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-25,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-26,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-27,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-28,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-29,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-30,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-31,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-01,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-02,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-03,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-04,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-05,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-06,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-07,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-08,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-09,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-10,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-11,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-12,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-13,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-14,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-15,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-16,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-17,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-18,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-19,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-20,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-21,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-22,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-23,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-24,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-25,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-26,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-27,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-28,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-02-29,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-01,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-02,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-03,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-04,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-05,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-06,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-07,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-08,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-09,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-10,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-11,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-12,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-13,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-14,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-15,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-16,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-17,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-18,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-19,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-20,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-21,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-22,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-23,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-24,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-25,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-26,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-27,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-28,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-29,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-30,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-03-31,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-01,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-02,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-03,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-04,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-05,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-06,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-07,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-08,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-09,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-10,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-11,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-12,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-13,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-14,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-15,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-16,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-17,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-18,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-19,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-20,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-21,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-22,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-23,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-24,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-25,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-26,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-27,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-28,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-29,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-04-30,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-01,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-02,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-03,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-04,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-05,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-06,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-07,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-08,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-09,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-10,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-11,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-12,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-13,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-14,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-15,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-16,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-17,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-18,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-19,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-20,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-21,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-22,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-23,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-05-24,American Samoa,60,0.0,0.0,0.0,0.0,AS
2020-01-21,Arizona,04,0.0,0.0,0.0,0.0,AZ
2020-01-22,Arizona,04,0.0,0.0,0.0,0.0,AZ
2020-01-23,Arizona,04,0.0,0.0,0.0,0.0,AZ
2020-01-24,Arizona,04,0.0,0.0,0.0,0.0,AZ
2020-01-25,Arizona,04,0.0,0.0,0.0,0.0,AZ
2020-01-26,Arizona,04,1.0,0.0,1.0,0.0,AZ
2020-01-27,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-01-28,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-01-29,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-01-30,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-01-31,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-01,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-02,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-03,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-04,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-05,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-06,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-07,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-08,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-09,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-10,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-11,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-12,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-13,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-14,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-15,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-16,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-17,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-18,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-19,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-20,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-21,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-22,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-23,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-24,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-25,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-26,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-27,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-28,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-02-29,Arizona,04,1.0,0.0,0.0,0.0,AZ
2020-03-01,Arizona,04,1.0,0.0,0.0,0.0,AZ
